AHL,24.45999908,24.48999977,19.19450378,23.70999908,25.11000061,1697700,01/08/2007
AAPL,1.08571434,1.082857132,0.727679372,1.078571439,1.095714331,56967400,03/12/2002
RAVN,0.34375,0.34375,4.08E-05,0.340277791,0.34375,22400,14/12/1984
GTT,1.799999952,1.799999952,1.799999952,1.799999952,1.799999952,1100,16/03/2007
VIAV,95.34983063,95.13652039,95.13652039,94.28327942,99.82935333,1481400,06/08/1999
CLWT,7.809999943,7.699999809,7.699999809,7.644999981,7.920000076,3800,10/11/2010
AMSWA,6.590000153,6.46999979,4.157022953,6.420000076,6.599999905,71600,16/11/2009
GTN,17.25,17.14999962,17.14999962,17,17.25,561300,17/01/2018
GTS,9.25,8.979999542,8.979999542,8.899999619,10.14999962,77900,04/12/2008
GTS,20.87000084,20.88999939,20.88999939,20.65999985,21.18000031,78800,20/05/2011
OXLC,10.35000038,10.5,9.875266075,10.34000015,10.52999973,218300,09/04/2018
RRC,6.5,6.75,5.933134079,6.416669846,6.916669846,623700,04/01/1996
GTN,12.07999992,11.78999996,11.78999996,11.68999958,12.10999966,367000,12/06/2014
VIAV,36.19169617,38.1825943,38.1825943,35.76507568,39.24914551,2137000,21/12/1998
RAVN,17.44000053,17.51499939,14.22403526,17.28000069,17.88999939,89000,30/07/2010
AAPL,0.267857134,0.267857134,0.012097228,0.267857134,0.267857134,10718400,30/08/1985
GHDX,25.51000023,26.04000092,26.04000092,25.27000046,26.47999954,119400,05/01/2012
GTT,32.59999847,32.54999924,32.54999924,32.20000076,32.75,538800,23/06/2017
APO,13.35000038,12.93999958,10.72106647,12.53999996,13.44999981,2945200,08/02/2016
CLWT,4.510000229,4.800000191,4.800000191,4.46999979,4.849999905,32500,25/07/2014
GTN,11.56000042,11.59000015,9.469489098,11.30000019,11.60000038,49800,06/06/2005
MHD,15.59000015,15.67000008,12.0483284,15.55000019,15.67000008,75500,04/04/2014
RRC,6.833330154,7,6.152881622,6.833330154,7,252300,02/02/1996
FLWS,6.940000057,6.980000019,6.980000019,6.940000057,7.119999886,307100,02/09/2005
MHD,14.81000042,14.84000015,8.528728485,14.75,14.86999989,26900,11/02/2010
GTN,0.430000007,0.419999987,0.419999987,0.419999987,0.439999998,134200,09/07/2009
PEZ,35.50999832,35.02999878,34.1108017,35.02000046,35.50999832,5400,05/06/2013
GHDX,36.84000015,37,37,36.75,37.11000061,164000,24/05/2013
PEY,16.95000076,16.95999908,16.13775063,16.93000031,16.98999977,2820100,21/04/2017
